Region,Country,Date,Measure,Value,New,Population
Bayern,Germany,2020-10-21,Deaths,2858,10,13124737
Bayern,Germany,2020-10-22,Deaths,2870,12,13124737
Bayern,Germany,2020-10-23,Deaths,2887,17,13124737
Bayern,Germany,2020-10-24,Deaths,2894,7,13124737
Bayern,Germany,2020-10-25,Deaths,2909,15,13124737
Bayern,Germany,2020-10-26,Deaths,2938,29,13124737
Bayern,Germany,2020-10-27,Deaths,2979,41,13124737
Bayern,Germany,2020-10-28,Deaths,3014,35,13124737
Bayern,Germany,2020-10-29,Deaths,3050,36,13124737
Bayern,Germany,2020-10-30,Deaths,3094,44,13124737
Bayern,Germany,2020-10-31,Deaths,3127,33,13124737
Bayern,Germany,2020-11-01,Deaths,3171,44,13124737
Bayern,Germany,2020-11-02,Deaths,3223,52,13124737
Bayern,Germany,2020-11-03,Deaths,3283,60,13124737
Bayern,Germany,2020-11-04,Deaths,3342,59,13124737
Bayern,Germany,2020-11-05,Deaths,3390,48,13124737
Bayern,Germany,2020-11-06,Deaths,3444,54,13124737
Bayern,Germany,2020-11-07,Deaths,3474,30,13124737
Bayern,Germany,2020-11-08,Deaths,3513,39,13124737
Bayern,Germany,2020-11-09,Deaths,3565,52,13124737
Bayern,Germany,2020-11-10,Deaths,3626,61,13124737
Bayern,Germany,2020-11-11,Deaths,3695,69,13124737
Bayern,Germany,2020-11-12,Deaths,3767,72,13124737
Bayern,Germany,2020-11-13,Deaths,3848,81,13124737
Bayern,Germany,2020-11-14,Deaths,3899,51,13124737
Bayern,Germany,2020-11-15,Deaths,3938,39,13124737
Bayern,Germany,2020-11-16,Deaths,4037,99,13124737
Bayern,Germany,2020-11-17,Deaths,4134,97,13124737
Bayern,Germany,2020-11-18,Deaths,4250,116,13124737
Bayern,Germany,2020-11-19,Deaths,4356,106,13124737
Bayern,Germany,2020-11-20,Deaths,4453,97,13124737
Bayern,Germany,2020-11-21,Deaths,4512,59,13124737
Bayern,Germany,2020-11-22,Deaths,4546,34,13124737
Bayern,Germany,2020-11-23,Deaths,4632,86,13124737
Bayern,Germany,2020-11-24,Deaths,4747,115,13124737
Bayern,Germany,2020-11-25,Deaths,4848,101,13124737
Bayern,Germany,2020-11-26,Deaths,4998,150,13124737
Bayern,Germany,2020-11-27,Deaths,5117,119,13124737
Bayern,Germany,2020-11-28,Deaths,5190,73,13124737
Bayern,Germany,2020-11-29,Deaths,5269,79,13124737
Bayern,Germany,2020-11-30,Deaths,5383,114,13124737
Bayern,Germany,2020-12-01,Deaths,5519,136,13124737
Bayern,Germany,2020-12-02,Deaths,5632,113,13124737
Bayern,Germany,2020-12-03,Deaths,5770,138,13124737
Bayern,Germany,2020-12-04,Deaths,5878,108,13124737
Bayern,Germany,2020-12-05,Deaths,5962,84,13124737
Bayern,Germany,2020-12-06,Deaths,6031,69,13124737
Bayern,Germany,2020-12-07,Deaths,6169,138,13124737
Bayern,Germany,2020-12-08,Deaths,6323,154,13124737
Bayern,Germany,2020-12-09,Deaths,6461,138,13124737
Bayern,Germany,2020-12-10,Deaths,6652,191,13124737
Bayern,Germany,2020-12-11,Deaths,6805,153,13124737
Bayern,Germany,2020-12-12,Deaths,6918,113,13124737
Bayern,Germany,2020-12-13,Deaths,7028,110,13124737
Bayern,Germany,2020-12-14,Deaths,7156,128,13124737
Bayern,Germany,2020-12-15,Deaths,7336,180,13124737
Bayern,Germany,2020-12-16,Deaths,7486,150,13124737
Bayern,Germany,2020-12-17,Deaths,7695,209,13124737
Bayern,Germany,2020-12-18,Deaths,7843,148,13124737
Bayern,Germany,2020-12-19,Deaths,7956,113,13124737
Bayern,Germany,2020-12-20,Deaths,8028,72,13124737
Bayern,Germany,2020-12-21,Deaths,8153,125,13124737
Bayern,Germany,2020-12-22,Deaths,8305,152,13124737
Bayern,Germany,2020-12-23,Deaths,8507,202,13124737
Bayern,Germany,2020-12-24,Deaths,8602,95,13124737
Bayern,Germany,2020-12-25,Deaths,8707,105,13124737
Bayern,Germany,2020-12-26,Deaths,8803,96,13124737
Bayern,Germany,2020-12-27,Deaths,8887,84,13124737
Bayern,Germany,2020-12-28,Deaths,8994,107,13124737
Bayern,Germany,2020-12-29,Deaths,9197,203,13124737
Bayern,Germany,2020-12-30,Deaths,9387,190,13124737
Bayern,Germany,2020-12-31,Deaths,9545,158,13124737
Bayern,Germany,2021-01-01,Deaths,9608,63,13124737
Bayern,Germany,2021-01-02,Deaths,9704,96,13124737
Bayern,Germany,2021-01-03,Deaths,9785,81,13124737
Bayern,Germany,2021-01-04,Deaths,9889,104,13124737
Bayern,Germany,2021-01-05,Deaths,10029,140,13124737
Bayern,Germany,2021-01-06,Deaths,10143,114,13124737
Bayern,Germany,2021-01-07,Deaths,10283,140,13124737
Bayern,Germany,2021-01-08,Deaths,10420,137,13124737
Bayern,Germany,2021-01-09,Deaths,10523,103,13124737
Bayern,Germany,2021-01-10,Deaths,10602,79,13124737
Bayern,Germany,2021-01-11,Deaths,10653,51,13124737
Bayern,Germany,2021-01-12,Deaths,10763,110,13124737
Bayern,Germany,2021-01-13,Deaths,10906,143,13124737
Bayern,Germany,2021-01-14,Deaths,11076,170,13124737
Bayern,Germany,2021-01-15,Deaths,11185,109,13124737
Bayern,Germany,2021-01-16,Deaths,11249,64,13124737
Bayern,Germany,2021-01-17,Deaths,11316,67,13124737
Bayern,Germany,2021-01-18,Deaths,11375,59,13124737
Bayern,Germany,2021-01-19,Deaths,11481,106,13124737
Bayern,Germany,2021-01-20,Deaths,11587,106,13124737
Bayern,Germany,2021-01-21,Deaths,11654,67,13124737
Bayern,Germany,2021-01-22,Deaths,11731,77,13124737
Bayern,Germany,2021-01-23,Deaths,11791,60,13124737
Bayern,Germany,2021-01-24,Deaths,11822,31,13124737
Bayern,Germany,2021-01-25,Deaths,11864,42,13124737
Bayern,Germany,2021-01-26,Deaths,11950,86,13124737
Bayern,Germany,2021-01-27,Deaths,12029,79,13124737
Bayern,Germany,2021-01-28,Deaths,12083,54,13124737
Bayern,Germany,2021-01-29,Deaths,12142,59,13124737
Bayern,Germany,2021-01-30,Deaths,12188,46,13124737
Bayern,Germany,2021-01-31,Deaths,12207,19,13124737
Bayern,Germany,2021-02-01,Deaths,12243,36,13124737
Bayern,Germany,2021-02-02,Deaths,12288,45,13124737
Bayern,Germany,2021-02-03,Deaths,12354,66,13124737
Bayern,Germany,2021-02-04,Deaths,12412,58,13124737
Bayern,Germany,2021-02-05,Deaths,12442,30,13124737
Bayern,Germany,2021-02-06,Deaths,12470,28,13124737
Bayern,Germany,2021-02-07,Deaths,12480,10,13124737
Bayern,Germany,2021-02-08,Deaths,12510,30,13124737
Bayern,Germany,2021-02-09,Deaths,12548,38,13124737
Bayern,Germany,2021-02-10,Deaths,12585,37,13124737
Bayern,Germany,2021-02-11,Deaths,12616,31,13124737
Bayern,Germany,2021-02-12,Deaths,12648,32,13124737
Bayern,Germany,2021-02-13,Deaths,12659,11,13124737
Bayern,Germany,2021-02-14,Deaths,12671,12,13124737
Bayern,Germany,2021-02-15,Deaths,12692,21,13124737
Bayern,Germany,2021-02-16,Deaths,12718,26,13124737
Bayern,Germany,2021-02-17,Deaths,12757,39,13124737
Bayern,Germany,2021-02-18,Deaths,12792,35,13124737
Bayern,Germany,2021-02-19,Deaths,12819,27,13124737
Bayern,Germany,2021-02-20,Deaths,12837,18,13124737
Bayern,Germany,2021-02-21,Deaths,12853,16,13124737
Bayern,Germany,2021-02-22,Deaths,12872,19,13124737
Bayern,Germany,2021-02-23,Deaths,12899,27,13124737
Bayern,Germany,2021-02-24,Deaths,12929,30,13124737
Bayern,Germany,2021-02-25,Deaths,12952,23,13124737
Bayern,Germany,2021-02-26,Deaths,12971,19,13124737
Bayern,Germany,2021-02-27,Deaths,12981,10,13124737
Bayern,Germany,2021-02-28,Deaths,12991,10,13124737
Bayern,Germany,2021-03-01,Deaths,13006,15,13124737
Bayern,Germany,2021-03-02,Deaths,13022,16,13124737
Bayern,Germany,2021-03-03,Deaths,13043,21,13124737
Bayern,Germany,2021-03-04,Deaths,13065,22,13124737
Bayern,Germany,2021-03-05,Deaths,13084,19,13124737
Bayern,Germany,2021-03-06,Deaths,13101,17,13124737
Bayern,Germany,2021-03-07,Deaths,13107,6,13124737
Bayern,Germany,2021-03-08,Deaths,13121,14,13124737
Bayern,Germany,2021-03-09,Deaths,13147,26,13124737
Bayern,Germany,2021-03-10,Deaths,13169,22,13124737
Bayern,Germany,2021-03-11,Deaths,13191,22,13124737
Bayern,Germany,2021-03-12,Deaths,13206,15,13124737
Bayern,Germany,2021-03-13,Deaths,13216,10,13124737
Bayern,Germany,2021-03-14,Deaths,13229,13,13124737
Bayern,Germany,2021-03-15,Deaths,13245,16,13124737
Bayern,Germany,2021-03-16,Deaths,13267,22,13124737
Bayern,Germany,2021-03-17,Deaths,13298,31,13124737
Bayern,Germany,2021-03-18,Deaths,13319,21,13124737
Bayern,Germany,2021-03-19,Deaths,13332,13,13124737
Bayern,Germany,2021-03-20,Deaths,13347,15,13124737
Bayern,Germany,2021-03-21,Deaths,13357,10,13124737
Bayern,Germany,2021-03-22,Deaths,13374,17,13124737
Bayern,Germany,2021-03-23,Deaths,13400,26,13124737
Bayern,Germany,2021-03-24,Deaths,13422,22,13124737
Bayern,Germany,2021-03-25,Deaths,13440,18,13124737
Bayern,Germany,2021-03-26,Deaths,13460,20,13124737
Bayern,Germany,2021-03-27,Deaths,13480,20,13124737
Bayern,Germany,2021-03-28,Deaths,13489,9,13124737
Bayern,Germany,2021-03-29,Deaths,13499,10,13124737
Bayern,Germany,2021-03-30,Deaths,13522,23,13124737
Bayern,Germany,2021-03-31,Deaths,13556,34,13124737
Bayern,Germany,2021-04-01,Deaths,13565,9,13124737
Bayern,Germany,2021-04-02,Deaths,13578,13,13124737
Bayern,Germany,2021-04-03,Deaths,13589,11,13124737
Bayern,Germany,2021-04-04,Deaths,13594,5,13124737
Bayern,Germany,2021-04-05,Deaths,13603,9,13124737
Bayern,Germany,2021-04-06,Deaths,13617,14,13124737
Bayern,Germany,2021-04-07,Deaths,13628,11,13124737
Bayern,Germany,2021-04-08,Deaths,13635,7,13124737
Bayern,Germany,2021-04-09,Deaths,13638,3,13124737
Bayern,Germany,2021-04-10,Deaths,13645,7,13124737
Bayern,Germany,2021-04-11,Deaths,13649,4,13124737
Bayern,Germany,2021-04-12,Deaths,13652,3,13124737
Bayern,Germany,2021-04-13,Deaths,13657,5,13124737
Bayern,Germany,2021-04-14,Deaths,13657,0,13124737
Berlin,Germany,2020-01-19,Cases,1,NA,3669491
Berlin,Germany,2020-01-20,Cases,1,0,3669491
Berlin,Germany,2020-01-21,Cases,1,0,3669491
Berlin,Germany,2020-01-22,Cases,1,0,3669491
Berlin,Germany,2020-01-23,Cases,1,0,3669491
Berlin,Germany,2020-01-24,Cases,1,0,3669491
Berlin,Germany,2020-01-25,Cases,1,0,3669491
Berlin,Germany,2020-01-26,Cases,1,0,3669491
Berlin,Germany,2020-01-27,Cases,1,0,3669491
Berlin,Germany,2020-01-28,Cases,1,0,3669491
Berlin,Germany,2020-01-29,Cases,1,0,3669491
Berlin,Germany,2020-01-30,Cases,1,0,3669491
Berlin,Germany,2020-01-31,Cases,1,0,3669491
Berlin,Germany,2020-02-01,Cases,1,0,3669491
Berlin,Germany,2020-02-02,Cases,1,0,3669491
Berlin,Germany,2020-02-03,Cases,1,0,3669491
Berlin,Germany,2020-02-04,Cases,1,0,3669491
Berlin,Germany,2020-02-05,Cases,1,0,3669491
Berlin,Germany,2020-02-06,Cases,1,0,3669491
Berlin,Germany,2020-02-07,Cases,1,0,3669491
Berlin,Germany,2020-02-08,Cases,1,0,3669491
Berlin,Germany,2020-02-09,Cases,1,0,3669491
Berlin,Germany,2020-02-10,Cases,1,0,3669491
Berlin,Germany,2020-02-11,Cases,1,0,3669491
Berlin,Germany,2020-02-12,Cases,1,0,3669491
Berlin,Germany,2020-02-13,Cases,1,0,3669491
Berlin,Germany,2020-02-14,Cases,1,0,3669491
Berlin,Germany,2020-02-15,Cases,1,0,3669491
Berlin,Germany,2020-02-16,Cases,1,0,3669491
Berlin,Germany,2020-02-17,Cases,1,0,3669491
Berlin,Germany,2020-02-18,Cases,1,0,3669491
Berlin,Germany,2020-02-19,Cases,1,0,3669491
Berlin,Germany,2020-02-20,Cases,1,0,3669491
Berlin,Germany,2020-02-21,Cases,1,0,3669491
Berlin,Germany,2020-02-22,Cases,1,0,3669491
Berlin,Germany,2020-02-23,Cases,1,0,3669491
Berlin,Germany,2020-02-24,Cases,1,0,3669491
Berlin,Germany,2020-02-25,Cases,1,0,3669491
Berlin,Germany,2020-02-26,Cases,1,0,3669491
Berlin,Germany,2020-02-27,Cases,1,0,3669491
Berlin,Germany,2020-02-28,Cases,1,0,3669491
Berlin,Germany,2020-02-29,Cases,1,0,3669491
Berlin,Germany,2020-03-01,Cases,1,0,3669491
Berlin,Germany,2020-03-02,Cases,1,0,3669491
Berlin,Germany,2020-03-03,Cases,7,6,3669491
Berlin,Germany,2020-03-04,Cases,10,3,3669491
Berlin,Germany,2020-03-05,Cases,20,10,3669491
Berlin,Germany,2020-03-06,Cases,25,5,3669491
Berlin,Germany,2020-03-07,Cases,26,1,3669491
Berlin,Germany,2020-03-08,Cases,37,11,3669491
Berlin,Germany,2020-03-09,Cases,58,21,3669491
Berlin,Germany,2020-03-10,Cases,92,34,3669491
Berlin,Germany,2020-03-11,Cases,134,42,3669491
Berlin,Germany,2020-03-12,Cases,181,47,3669491
Berlin,Germany,2020-03-13,Cases,240,59,3669491
Berlin,Germany,2020-03-14,Cases,269,29,3669491
Berlin,Germany,2020-03-15,Cases,295,26,3669491
Berlin,Germany,2020-03-16,Cases,358,63,3669491
Berlin,Germany,2020-03-17,Cases,451,93,3669491
Berlin,Germany,2020-03-18,Cases,597,146,3669491
Berlin,Germany,2020-03-19,Cases,777,180,3669491
Berlin,Germany,2020-03-20,Cases,947,170,3669491
Berlin,Germany,2020-03-21,Cases,1074,127,3669491
Berlin,Germany,2020-03-22,Cases,1142,68,3669491
Berlin,Germany,2020-03-23,Cases,1301,159,3669491
Berlin,Germany,2020-03-24,Cases,1500,199,3669491
Berlin,Germany,2020-03-25,Cases,1744,244,3669491
Berlin,Germany,2020-03-26,Cases,2030,286,3669491
Berlin,Germany,2020-03-27,Cases,2235,205,3669491
Berlin,Germany,2020-03-28,Cases,2432,197,3669491
Berlin,Germany,2020-03-29,Cases,2520,88,3669491
Berlin,Germany,2020-03-30,Cases,2687,167,3669491
Berlin,Germany,2020-03-31,Cases,2900,213,3669491
Berlin,Germany,2020-04-01,Cases,3087,187,3669491
Berlin,Germany,2020-04-02,Cases,3326,239,3669491
Berlin,Germany,2020-04-03,Cases,3565,239,3669491
Berlin,Germany,2020-04-04,Cases,3673,108,3669491
Berlin,Germany,2020-04-05,Cases,3751,78,3669491
Berlin,Germany,2020-04-06,Cases,3894,143,3669491
Berlin,Germany,2020-04-07,Cases,4096,202,3669491
Berlin,Germany,2020-04-08,Cases,4275,179,3669491
Berlin,Germany,2020-04-09,Cases,4452,177,3669491
Berlin,Germany,2020-04-10,Cases,4535,83,3669491
Berlin,Germany,2020-04-11,Cases,4622,87,3669491
Berlin,Germany,2020-04-12,Cases,4677,55,3669491
Berlin,Germany,2020-04-13,Cases,4736,59,3669491
Berlin,Germany,2020-04-14,Cases,4810,74,3669491
Berlin,Germany,2020-04-15,Cases,4923,113,3669491
Berlin,Germany,2020-04-16,Cases,5017,94,3669491
Berlin,Germany,2020-04-17,Cases,5137,120,3669491
Berlin,Germany,2020-04-18,Cases,5219,82,3669491
Berlin,Germany,2020-04-19,Cases,5252,33,3669491
Berlin,Germany,2020-04-20,Cases,5297,45,3669491
Berlin,Germany,2020-04-21,Cases,5373,76,3669491
Berlin,Germany,2020-04-22,Cases,5454,81,3669491
Berlin,Germany,2020-04-23,Cases,5540,86,3669491
Berlin,Germany,2020-04-24,Cases,5614,74,3669491
Berlin,Germany,2020-04-25,Cases,5668,54,3669491
Berlin,Germany,2020-04-26,Cases,5689,21,3669491
Berlin,Germany,2020-04-27,Cases,5745,56,3669491
Berlin,Germany,2020-04-28,Cases,5825,80,3669491
Berlin,Germany,2020-04-29,Cases,5893,68,3669491
Berlin,Germany,2020-04-30,Cases,5950,57,3669491
Berlin,Germany,2020-05-01,Cases,5975,25,3669491
Berlin,Germany,2020-05-02,Cases,6006,31,3669491
Berlin,Germany,2020-05-03,Cases,6038,32,3669491
Berlin,Germany,2020-05-04,Cases,6089,51,3669491
Berlin,Germany,2020-05-05,Cases,6142,53,3669491
Berlin,Germany,2020-05-06,Cases,6200,58,3669491
Berlin,Germany,2020-05-07,Cases,6258,58,3669491
Berlin,Germany,2020-05-08,Cases,6262,4,3669491
Berlin,Germany,2020-05-09,Cases,6279,17,3669491
Berlin,Germany,2020-05-10,Cases,6287,8,3669491
Berlin,Germany,2020-05-11,Cases,6304,17,3669491
Berlin,Germany,2020-05-12,Cases,6341,37,3669491
Berlin,Germany,2020-05-13,Cases,6399,58,3669491
Berlin,Germany,2020-05-14,Cases,6444,45,3669491
Berlin,Germany,2020-05-15,Cases,6460,16,3669491
Berlin,Germany,2020-05-16,Cases,6476,16,3669491
Berlin,Germany,2020-05-17,Cases,6484,8,3669491
Berlin,Germany,2020-05-18,Cases,6517,33,3669491
Berlin,Germany,2020-05-19,Cases,6563,46,3669491
Berlin,Germany,2020-05-20,Cases,6611,48,3669491
Berlin,Germany,2020-05-21,Cases,6621,10,3669491
Berlin,Germany,2020-05-22,Cases,6657,36,3669491
Berlin,Germany,2020-05-23,Cases,6665,8,3669491
Berlin,Germany,2020-05-24,Cases,6668,3,3669491
Berlin,Germany,2020-05-25,Cases,6690,22,3669491
Berlin,Germany,2020-05-26,Cases,6712,22,3669491
Berlin,Germany,2020-05-27,Cases,6754,42,3669491
Berlin,Germany,2020-05-28,Cases,6779,25,3669491
Berlin,Germany,2020-05-29,Cases,6810,31,3669491
Berlin,Germany,2020-05-30,Cases,6833,23,3669491
Berlin,Germany,2020-05-31,Cases,6860,27,3669491
Berlin,Germany,2020-06-01,Cases,6862,2,3669491
Berlin,Germany,2020-06-02,Cases,6903,41,3669491
Berlin,Germany,2020-06-03,Cases,6958,55,3669491
Berlin,Germany,2020-06-04,Cases,6990,32,3669491
Berlin,Germany,2020-06-05,Cases,7025,35,3669491
Berlin,Germany,2020-06-06,Cases,7041,16,3669491
Berlin,Germany,2020-06-07,Cases,7049,8,3669491
Berlin,Germany,2020-06-08,Cases,7078,29,3669491
Berlin,Germany,2020-06-09,Cases,7135,57,3669491
Berlin,Germany,2020-06-10,Cases,7212,77,3669491
Berlin,Germany,2020-06-11,Cases,7262,50,3669491
Berlin,Germany,2020-06-12,Cases,7304,42,3669491
Berlin,Germany,2020-06-13,Cases,7372,68,3669491
Berlin,Germany,2020-06-14,Cases,7384,12,3669491
Berlin,Germany,2020-06-15,Cases,7415,31,3669491
Berlin,Germany,2020-06-16,Cases,7490,75,3669491
Berlin,Germany,2020-06-17,Cases,7575,85,3669491
Berlin,Germany,2020-06-18,Cases,7703,128,3669491
Berlin,Germany,2020-06-19,Cases,7840,137,3669491
Berlin,Germany,2020-06-20,Cases,7875,35,3669491
Berlin,Germany,2020-06-21,Cases,7895,20,3669491
Berlin,Germany,2020-06-22,Cases,7958,63,3669491
Berlin,Germany,2020-06-23,Cases,8030,72,3669491
Berlin,Germany,2020-06-24,Cases,8088,58,3669491
Berlin,Germany,2020-06-25,Cases,8150,62,3669491
Berlin,Germany,2020-06-26,Cases,8193,43,3669491
Berlin,Germany,2020-06-27,Cases,8210,17,3669491
Berlin,Germany,2020-06-28,Cases,8212,2,3669491
Berlin,Germany,2020-06-29,Cases,8265,53,3669491
Berlin,Germany,2020-06-30,Cases,8300,35,3669491
Berlin,Germany,2020-07-01,Cases,8346,46,3669491
Berlin,Germany,2020-07-02,Cases,8403,57,3669491
Berlin,Germany,2020-07-03,Cases,8444,41,3669491
Berlin,Germany,2020-07-04,Cases,8475,31,3669491
Berlin,Germany,2020-07-05,Cases,8477,2,3669491
Berlin,Germany,2020-07-06,Cases,8510,33,3669491
Berlin,Germany,2020-07-07,Cases,8547,37,3669491
Berlin,Germany,2020-07-08,Cases,8593,46,3669491
Berlin,Germany,2020-07-09,Cases,8627,34,3669491
Berlin,Germany,2020-07-10,Cases,8661,34,3669491
Berlin,Germany,2020-07-11,Cases,8665,4,3669491
Berlin,Germany,2020-07-12,Cases,8666,1,3669491
Berlin,Germany,2020-07-13,Cases,8693,27,3669491
Berlin,Germany,2020-07-14,Cases,8718,25,3669491
Berlin,Germany,2020-07-15,Cases,8742,24,3669491
Berlin,Germany,2020-07-16,Cases,8758,16,3669491
Berlin,Germany,2020-07-17,Cases,8778,20,3669491
Berlin,Germany,2020-07-18,Cases,8797,19,3669491
Berlin,Germany,2020-07-19,Cases,8797,0,3669491
Berlin,Germany,2020-07-20,Cases,8828,31,3669491
Berlin,Germany,2020-07-21,Cases,8861,33,3669491
Berlin,Germany,2020-07-22,Cases,8888,27,3669491
Berlin,Germany,2020-07-23,Cases,8935,47,3669491
Berlin,Germany,2020-07-24,Cases,8996,61,3669491
Berlin,Germany,2020-07-25,Cases,9014,18,3669491
Berlin,Germany,2020-07-26,Cases,9017,3,3669491
Berlin,Germany,2020-07-27,Cases,9058,41,3669491
Berlin,Germany,2020-07-28,Cases,9122,64,3669491
Berlin,Germany,2020-07-29,Cases,9189,67,3669491
Berlin,Germany,2020-07-30,Cases,9238,49,3669491
Berlin,Germany,2020-07-31,Cases,9314,76,3669491
Berlin,Germany,2020-08-01,Cases,9348,34,3669491
Berlin,Germany,2020-08-02,Cases,9348,0,3669491
Berlin,Germany,2020-08-03,Cases,9396,48,3669491
Berlin,Germany,2020-08-04,Cases,9453,57,3669491
Berlin,Germany,2020-08-05,Cases,9520,67,3669491
Berlin,Germany,2020-08-06,Cases,9603,83,3669491
Berlin,Germany,2020-08-07,Cases,9705,102,3669491
Berlin,Germany,2020-08-08,Cases,9724,19,3669491
Berlin,Germany,2020-08-09,Cases,9730,6,3669491
Berlin,Germany,2020-08-10,Cases,9826,96,3669491
Berlin,Germany,2020-08-11,Cases,9931,105,3669491
Berlin,Germany,2020-08-12,Cases,10075,144,3669491
Berlin,Germany,2020-08-13,Cases,10164,89,3669491
Berlin,Germany,2020-08-14,Cases,10239,75,3669491
Berlin,Germany,2020-08-15,Cases,10272,33,3669491
Berlin,Germany,2020-08-16,Cases,10275,3,3669491
Berlin,Germany,2020-08-17,Cases,10374,99,3669491
Berlin,Germany,2020-08-18,Cases,10450,76,3669491
Berlin,Germany,2020-08-19,Cases,10521,71,3669491
Berlin,Germany,2020-08-20,Cases,10631,110,3669491
Berlin,Germany,2020-08-21,Cases,10708,77,3669491
Berlin,Germany,2020-08-22,Cases,10740,32,3669491
Berlin,Germany,2020-08-23,Cases,10741,1,3669491
Berlin,Germany,2020-08-24,Cases,10836,95,3669491
Berlin,Germany,2020-08-25,Cases,10903,67,3669491
Berlin,Germany,2020-08-26,Cases,11002,99,3669491
Berlin,Germany,2020-08-27,Cases,11078,76,3669491
Berlin,Germany,2020-08-28,Cases,11181,103,3669491
Berlin,Germany,2020-08-29,Cases,11216,35,3669491
Berlin,Germany,2020-08-30,Cases,11221,5,3669491
Berlin,Germany,2020-08-31,Cases,11344,123,3669491
Berlin,Germany,2020-09-01,Cases,11412,68,3669491
Berlin,Germany,2020-09-02,Cases,11498,86,3669491
Berlin,Germany,2020-09-03,Cases,11575,77,3669491
Berlin,Germany,2020-09-04,Cases,11694,119,3669491
Berlin,Germany,2020-09-05,Cases,11741,47,3669491
Berlin,Germany,2020-09-06,Cases,11744,3,3669491
Berlin,Germany,2020-09-07,Cases,11876,132,3669491
Berlin,Germany,2020-09-08,Cases,11932,56,3669491
Berlin,Germany,2020-09-09,Cases,12046,114,3669491
Berlin,Germany,2020-09-10,Cases,12187,141,3669491
Berlin,Germany,2020-09-11,Cases,12275,88,3669491
Berlin,Germany,2020-09-12,Cases,12317,42,3669491
Berlin,Germany,2020-09-13,Cases,12323,6,3669491
Berlin,Germany,2020-09-14,Cases,12418,95,3669491
Berlin,Germany,2020-09-15,Cases,12535,117,3669491
Berlin,Germany,2020-09-16,Cases,12710,175,3669491
Berlin,Germany,2020-09-17,Cases,12886,176,3669491
Berlin,Germany,2020-09-18,Cases,13078,192,3669491
Berlin,Germany,2020-09-19,Cases,13136,58,3669491
Berlin,Germany,2020-09-20,Cases,13164,28,3669491
Berlin,Germany,2020-09-21,Cases,13357,193,3669491
Berlin,Germany,2020-09-22,Cases,13526,169,3669491
Berlin,Germany,2020-09-23,Cases,13711,185,3669491
Berlin,Germany,2020-09-24,Cases,13938,227,3669491
Berlin,Germany,2020-09-25,Cases,14143,205,3669491
Berlin,Germany,2020-09-26,Cases,14226,83,3669491
Berlin,Germany,2020-09-27,Cases,14254,28,3669491
Berlin,Germany,2020-09-28,Cases,14456,202,3669491
Berlin,Germany,2020-09-29,Cases,14672,216,3669491
Berlin,Germany,2020-09-30,Cases,14947,275,3669491
Berlin,Germany,2020-10-01,Cases,15262,315,3669491
Berlin,Germany,2020-10-02,Cases,15603,341,3669491
Berlin,Germany,2020-10-03,Cases,15701,98,3669491
